,transcripts,confidence
10821,today,0.39577510952949524
10822,Harvest Hobbies is 1300,0.5825235247612
10823,Patrick on successor I do it,0.5523231029510498
10824,Romantics before fire alarm sounding America's Tire 2530 measured in Fergus Tire 2530 Notre Dame,0.8293294310569763
10825,five times seven,0.722162127494812
10826,Oroville secret 1/4 or 1/6 t-34,0.5627981424331665
10827,waffle check at the friends,0.7632182240486145
10828,Kelly Severide,0.7680213451385498
10829,conversation with relay the info,0.845361590385437
10830,Harbor Catholic influence security cameras,0.7182239890098572
10831,Citadel fast shots support of a smoldering three four five three Hidden Valley Road Crest Clark,0.8164094686508179
10832,Darby says this is us about 15 minutes cold,0.7707563638687134
10833,18th century,0.4374534487724304
10834,perfect,0.627921462059021
10835,bar,0.4935058653354645
10836,Christi Paul 23 degrees,0.7496132850646973
10837,Santa sorry I couldn't that California V Robert either David 242 green tree roots on Lower coutolenc,0.8440920114517212
10838,after one four five one one one four five one one carne,0.8866443634033203
10839,7th,0.37555626034736633
10840,four point five level nine three eight six Midwest,0.7449911236763
10841,treasure,0.5083618760108948
10842,and he's short and pretty,0.6671028733253479
10843,Turtle crossing here,0.5781057476997375
10844,seven three seven two seven four,0.8665539026260376
10845,a light bulb that is power,0.6583688259124756
10846,Walmart Super Center for 65 Cal Oak Road 448 of a cell,0.7323932647705078
10847,happy,0.6475768089294434
10848,four Villages 972 response,0.6848172545433044
10849, for those things,0.7516562938690186
10850,this is 4137 3541,0.7413362860679626
10851,I-70 day you can cancel,0.7895565032958984
10852,really got it,0.709141731262207
10853,Francis very France,0.4703722596168518
10854,sounds like you are able did you copy report of a fire sending to a structure three four eight eight Kaufman north of concow road work and cock out,0.881707489490509
10855,Rebecca,0.363605260848999
10856,wine glass,0.5051792860031128
10857,Tyra till November tree we're on our way out,0.7592159509658813
10858,Shari,0.37290462851524353
10859,Hispanics in route Neighborhood Church,0.7320021986961365
10860,sunburst,0.6133309602737427
10861,before available in plus area,0.6870920062065125
10862,do you think they've taken an a,0.7331631779670715
10863,grass,0.4612772762775421
10864,that was fast,0.7353903651237488
10865,north of cycle has it or gas we take on injuries General understand as well how the edge of - Dina's well here's 736,0.8267388939857483
10866,5th Street in for,0.6254454255104065
10867,commission Barracks responding medical when they named Diablo Avenue,0.8327917456626892
10868,let's look for a Casio bring forth,0.6874184012413025
10869,French you're welcome,0.5654455423355103
10870, okay who's that the hotel fresh vegetation hotels,0.7848638296127319
10871,Cummings,0.3653479516506195
10872,funny,0.5493204593658447
10873,Kentucky for periodic medical journal female you County Fairgrounds 1 990 stable surgically Highway 99 at Fairview Drive say sold in the isolation Center 31,0.7607533931732178
10874,Cory,0.4316485822200775
10875,Kerr,0.5923795104026794
10876,Dixon I'm 54 and just confirming injured 44 is unavailable or out of the area the victim s 54 Where the coverage copyleft that you can,0.8788179755210876
10877,real footage American player,0.7216494679450989
10878,exactly box basically everywhere is only way in is more complex,0.806459367275238
10879,crashes out of Bayside California that's expired but it's on occupied sorry pops up,0.7910521030426025
10880,Crystal,0.5936469435691833
10881,Scotty thing,0.5504034757614136
10882,performative,0.5608364939689636
10883,a copy of the garter,0.7320041060447693
10884,101 73 chica,0.7540175318717957
10885,three or four medic medic Ali now touring Church 22:38 Monica staff meeting between,0.8316890597343445
10886,anybody 163 several RVs advising for shots fired in the area what are we about in my view fireworks no vehicles are voices,0.8673679828643799
10887,further alleged 9:30 the verbal response area,0.6591125726699829
10888,secondhand it's got to be our pit muscle leaders at a red Chevy pickup is a nest full of items and the driver white female gray sweater no further business productivity,0.8318666815757751
10889,430 Court,0.5939918756484985
10890,April I'm not seeing them here I was going to walk around,0.7036082744598389
10891,Sarah Terry Sullivan,0.43133845925331116
10892,Erin current through a lot of acting on a 2004 Ford utility arroz Robert Hewitt over,0.7838431000709534
10893,X 2160 7046,0.7009478807449341
10894,happy,0.659044086933136
10895,running out of medical 1350 Manzanita Avenue 1745,0.8127454519271851
10896,bear trap card forces 10:15,0.5833348035812378
10897,Vision 5 with you buttocks medical difficulty breathing it 10 8 0 same amount,0.7484400272369385
10898,Kim for Chianti 1980 ground to,0.7108829021453857
10899,if I see the resin your no answer is store where we are,0.7491586208343506
10900,the first four measures call confirming Wendy McVeigh and that's going to be a suspect there's a,0.7795832753181458
10901,Harvey County Fair,0.6451340913772583
10902, they came for,0.6895122528076172
10903,Verde River traffic,0.666944682598114
10904,Fargo fire Fentanyl,0.7086361646652222
10905,forty seven product that 2380,0.6649490594863892
10906,RP on the,0.8113487362861633
10907,Zack,0.35965725779533386
10908,forty three or 91 update your status,0.7098144888877869
10909,Deputy Ops branch,0.6667870283126831
10910,forgotten,0.6684248447418213
10911,Skinner,0.43683505058288574
10912,all that information that he may be incredibly are they different a welfare check on our son jack her like that,0.8339447379112244
10913,the orbital started coming,0.7896209359169006
10914,grape is Code 4,0.8020244240760803
10915,for certain how what's the cross that guy,0.7657714486122131
10916,fire,0.35992851853370667
10917,vehicles,0.6283963322639465
10918,Ford Explorer and a Toyota Prius and,0.7590219378471375
10919,seven seventy four medical one seven nine one West six for the rest,0.8352649211883545
10920, traffic okay,0.783598780632019
10921,three versus a salon,0.696646511554718
10922,granite and are tachyon accounts heavy come up on their to ground command affirmative meet you there,0.7542538046836853
10923,San Francisco,0.4562350809574127
10924,74 he's 1st Avenue RPGs about from Sacramento probably here by now but we took the residence the door was kicked in,0.853725016117096
10925,Prairie,0.4569019377231598
10926,Franklin be my next cycle first a big bleeding are really,0.7681239247322083
10927,Firefly advisor the subjects experienced one of their vehicles we have had medical nurse,0.745405375957489
10928,Holly I have a partial VIN number,0.8292512893676758
10929,Cindy 2106,0.6142452955245972
10930,you said all the razors and other sharp object however he's sitting on the bed with a Batman,0.760079026222229
10931,when you have a number for the Sabbath town,0.7861242890357971
10932,worthy standing 710 days,0.6887622475624084
10933,Camp one available 1800s,0.7624955177307129
10934,Fair 16 experience expired June 30th of this year and that is 25,0.7699093818664551
10935,Alpine POS Charlie 64 1 9 0 to lots of run versus two,0.8232255578041077
10936,I turned him on to stop traffic but across country,0.795335590839386
10937,three little Mattox Medical Aid,0.7549014091491699
10938,Heather 921 Domenic's medical for a Falls at the Torah shelter wonder One silver dollar Waycross of MLK Park Way patient will be at the front with staff to go Carnegie 22 years,0.8696610331535339
10939,Badger 4595 responding it is 4290 546,0.7585191130638123
10940,Ernie china doll,0.6228307485580444
10941,Casey's on probation,0.6961321830749512
10942,perhaps I got some,0.6998576521873474
10943,Walnut Creek CA golf,0.5044437050819397
10944,Harvey on that 417 that vehicle,0.808204710483551
10945,Danika,0.6323210597038269
10946,Sutter connection,0.6187146902084351
10947,Cabernet Merlot,0.6543976068496704
10948,four types of wood cut for Julie,0.7004685997962952
10949,show me the route to the hill View Ridge Apartments Apartment David 204 kept contact,0.8666390180587769
10950,tranquil for her starter tester and of a Delta successful,0.7410479187965393
10951,over dramatic statement,0.662461519241333
10952,Colter helping,0.625162661075592
10953,Hailey CO2,0.7043489217758179
10954,Ivy I was five,0.6343939304351807
10955,understand what kind of,0.7473387122154236
10956,Harbor company,0.4712890088558197
10957,contact the screen on the leather,0.6770714521408081
10958, so I'm carbon monoxide alarm tip is when he questioned Avenue number 11 caught the burnout and Northgate timeout 2013,0.843214213848114
10959,three 397 cover 1182 and possible unlicensed driver to blue oval 1025 North Avenue,0.8101319670677185
10960,bow on a pig run occurs by the dough 165 Ryan Avenue Bridge,0.7772648930549622
10961,affirmative,0.7599976062774658
10962,27th you were built,0.8209508061408997
10963,surgeons can you start by just wanting to Nordstrom I'm a surgeon,0.8486016392707825
10964,respond with Medics for medical 125 parmac Road Unit 35 Crawford class Road and Rail Avenue she goes our 13:39,0.7966781258583069
10965,French Can-Can communication traffic,0.5430533289909363
10966,I'll be around the back though,0.7785276174545288
10967,happy happy,0.5527093410491943
10968,Echo affecting all over better glass,0.7630093097686768
10969,Sabine apartment exercise so medical when I say 14th Street,0.7284421324729919
10970,I'll be standing by in a white Nissan Versa partner the garbage cans and the comp,0.8489837646484375
10971,exactly,0.7192942500114441
10972,e 9th services,0.5259145498275757
10973,Sun current 99 Toyota Ford or DeBell eweber 16th Street,0.7389688491821289
10974,purple sweater,0.5714675188064575
10975,pheasant 64 medical ill person 396 Hilldale Avenue,0.7883252501487732
10976, that's the purpose,0.685728907585144
10977,commercial,0.4391484260559082
10978,that's pretty 262 judge that's my father,0.7109256982803345
10979,Fort Worth,0.5417792797088623
10980,shake what I show you instead,0.6387556195259094
10981,fourteen,0.36506566405296326
10982,copper its princesses,0.44105297327041626
10983,never saw that fourth place by the way maybe I'll give it to you in just a second,0.7947502136230469
10984,I know you guys and database is there a way you can contact safety or Caltrans not respond out here to turn this light back on so we split,0.8686071634292603
10985,just like happen occasionally,0.7056668400764465
10986,big fire to 4,0.6841923594474792
10987,every turn 1037 itself,0.7412959933280945
10988,Brown book 101 b-boy pernil,0.619317889213562
10989,exterminator,0.5525722503662109
10990,Rossi Cohasset Road timeout 239,0.6312025189399719
10991,Jessica nice 12-point buck,0.6593036651611328
10992,Battalion 21 650 2106 engine 982 engine 72 engines for internet order for more durable 64,0.8631974458694458
10993,thanks,0.5648335814476013
10994,David Tate nine nine nine,0.7522402405738831
10995,everyone carbon monoxide alarm,0.777641236782074
10996,happy,0.5993072390556335
10997,11th born of 96 right,0.79258131980896
10998,are you clear first video on the,0.8427072167396545
10999,executive it close out with some over backwards over the fire up back over to Kansas City,0.7958922386169434
11000,Pratt,0.4854317605495453
11001,par 4229,0.6992851495742798
11002,Suffolk education,0.5614519119262695
11003,Parker,0.3775881230831146
11004,Forest,0.36219677329063416
11005,thank you Pastor he's advising that his truck keys and attached be on the floorboard and,0.8590391874313354
11006,live ER Rochas ballad and 29 they're clear that 28 their current editor,0.7662458419799805
11007,Hart Express ordering over 800 or Acura with the clicker asshole,0.7672857642173767
11008,portal for this 2125 syllables,0.7302808165550232
11009,64 response you were,0.8009471297264099
11010,11th,0.6078318953514099
11011,forty one orbital,0.5766778588294983
11012,pretty white heels,0.7826400995254517
11013,Mann 12 issue very going on,0.6357774138450623
11014,power couple,0.699002206325531
11015,French,0.42103490233421326
11016,McClain is fixed nor oceans damsel still wants kids,0.7341710925102234
11017,okay,0.7160189747810364
11018,half of this one one four five to be like that so been Rich there and working on resources,0.7276142239570618
11019,"this information medicine route medical route when residential 1,200 parts",0.7951882481575012
11020,that's affirmative side you have the echo numbers on those dozers,0.8533543348312378
11021,Cody Charles Acuff,0.6311745643615723
11022,Caprice,0.39913085103034973
11023,Oroville 10 pink you have Medics respond over here for a laceration on and on,0.7977885603904724
11024,neighbor friend,0.5443101525306702
11025,Cummings confirming for the warningly,0.7233624458312988
11026,country to apologize for confirm the address I'm not finding that anyone no one's witnessed,0.7983684539794922
11027,for us to do the same,0.5935511589050293
11028,van that we passed on the way up with the hood up nothing here we're going to go on down,0.8669390082359314
11029,Sarah Lessing on foot,0.6294166445732117
11030,fair for money that now now is there one,0.7712535262107849
11031,2397,0.6527048349380493
11032,Franklin,0.5060928463935852
11033,did you for coming he finds the location of RP,0.8158702254295349
11034,three sevens 10 tenths,0.6026912331581116
11035,Gilbert yesterday,0.5082948207855225
11036,you on how to copy,0.7959995269775391
11037,Grant Fish Hatchery Road and Riverview,0.7671799659729004
11038, Jac,0.48900577425956726
11039,Edge's for go identify,0.7169229984283447
11040,pheasant 45 years that experience goes to continuous 0 0 5,0.7094787359237671
11041,Catherine Eduardo,0.5392794609069824
11042,4th of prevention 2125,0.6232877373695374
11043,treasure map success is old right,0.7159829139709473
11044,Center for myself and looking for that exercise love either,0.7841492295265198
11045,it's a pretty one zero to 58,0.8019320964813232
11046,21 Sammy those are really meant,0.8260728120803833
11047,Macy,0.3626706898212433
11048,press 1 to this problem,0.7548322081565857
11049,definitely,0.6951144337654114
11050,body and at the very end of 20th at don't trust Doctrine,0.7995800971984863
11051,they are called to serve,0.547586977481842
11052,french fries restaurant,0.6275450587272644
11053,affirmative 21:04 Sondra,0.7009651064872742
11054,Memphis,0.3757496774196625
11055,this respirator,0.8412652015686035
11056,not sure,0.5861730575561523
11057,nice,0.6708768010139465
11058,generally no there's a guy with a flannel and a beer with the dog and that is not the right,0.7961792349815369
11059,Wanderer division foxtrot cancer medication,0.6549615859985352
11060,feather duster,0.7166258692741394
11061,Fire Engine 2,0.49034398794174194
11062,purple drink beer,0.5167168378829956
11063,happy 74-81 your status,0.7474212646484375
11064,anyway censorship,0.7542648911476135
11065,back to back,0.6321947574615479
11066, how do you know 1820,0.7604054808616638
11067,T 955 1066 circus possible 4 5 9 8 4 7 Rio chica amen,0.8331273198127747
11068,Helen's a letter at the front,0.7447460889816284
11069,Travis the media was wearing if they could talk to you,0.6461512446403503
11070,communication to happen,0.713250458240509
11071,hog you funny for everybody,0.5687351822853088
11072,51,0.6588928699493408
11073,going to for the Arby's 81 performance,0.67634117603302
11074,scooter above the trees today it's probably nobody around ever,0.7915757894515991
11075,you're broken and unreadable confirming you're gonna start firing the fire numbering on Louisville Road,0.8309745192527771
11076,Dana have math on Jennifer Michaels returning player for sure might be out of town,0.7888556122779846
11077,everyone responded Medics for a fall at Oakmont to 8:01 closet Road number 130,0.8372786045074463
11078,61,0.6122076511383057
11079,Crest in the back,0.636225163936615
11080,the hours that I believe would be the vehicle and 1772 mode,0.8060065507888794
11081,stressors that 41 seconds is over the smallest okay I have three solid salt modules available staff as well as an address,0.8584456443786621
11082,four large and 31 at the same time ago sell more stuff there,0.7037969827651978
11083,Merry Christmas,0.6526162624359131
11084,service,0.448415607213974
11085,acacia,0.5390963554382324
11086,4 161 blond and blue,0.8502748608589172
11087,Reese has resources for now and do have knocked out of me checking for extension,0.676555335521698
11088,seven,0.4563177525997162
11089,to contact with a female call,0.6861817836761475
11090,in the morning to do a free roof inspection module 607 third round the office door checking the stuff back so try to be there,0.7988356947898865
11091,seven,0.4842456877231598
11092,Orrin 26 connector,0.6502149105072021
11093,can you confirm its expiry of what,0.6184688210487366
11094,two rotations please,0.8826286196708679
11095,Placer arrested,0.5516780614852905
11096,Farris,0.5405542254447937
11097,Echo division Church in division 3,0.6177829504013062
11098,Scott,0.563783586025238
11099,Wilson Cross Island,0.5127156972885132
11100,silver jewelry for that scene I'll give you a better update this and for the homeowner there is a fire nothing visible from the street you have an odor smoke in the neighborhood division for LP 11th command the RP does a they have a hose on it,0.8707650899887085
11101,sugar what our history not transient problem just a couple blocks,0.8150231242179871
11102,Mike Mike,0.7827500104904175
11103,Helena female on that this beat on the corner of the tent and I'll seems to be the aggressor WUSA dark hair and a dark jacket a male to trying to walk away and the females falling early description on the mail over wo Minna jacket,0.8624887466430664
11104,Cana,0.5127285718917847
11105,29,0.7107303738594055
11106,that's 110,0.6181932091712952
11107,maybe the actual landlord,0.7932162284851074
11108,Mustang offer off the roadway 1824,0.8135908842086792
11109,Dawn in Brooklyn happen,0.5790280699729919
11110,Foreman restaurant,0.5827663540840149
11111,21:06 unavailable next two hours,0.77191561460495
11112,concow close to that,0.7254619002342224
11113,hey Walker thinking Mike Mike,0.6452597975730896
11114,if I want one,0.761293351650238
11115,Coral kind of toilet paper assignment engine starts to averages every do maybe Ontario a reservoir and I'll take one of those members and let me swing live here you know,0.7902333736419678
11116,Brice ic0 vi0 just us alone,0.6971274614334106
11117,if I that are p as in or,0.7675371170043945
11118,value 1 and sign,0.6325070261955261
11119,Moore has one sexual education,0.6150153875350952
11120,Fran,0.4006791412830353
11121,French president,0.521830677986145
11122,94 mile in 22:7,0.7362436652183533
11123,Pepe,0.3951083719730377
11124,download status on there with you,0.7307234406471252
11125,6th again,0.49019214510917664
11126,Chico pretty cutting copy a second 20s in the driveway,0.7440207600593567
11127,Jacob our editors Bonnie a place of anyone,0.8300792574882507
11128,Stewart him code for a second,0.6867409348487854
11129,Eddy 4035,0.4831119179725647
11130,what's the vehicle or,0.7815863490104675
11131,perfect,0.5634010434150696
11132,formation five probably still will not,0.7647187113761902
11133,they curve at Animal Control seek out the other Red Sky Dragon,0.7884849905967712
11134,town,0.46047547459602356
11135,driver in a white car,0.547203004360199
11136,for you to make the,0.864987850189209
11137,Xeno was last seen walking Northbound on park near this year Market the mail so they was laughing they don't white Chevy,0.8461482524871826
11138,fire other began turn the burner off his gas stove 2505 Esplanade number 65 Cross of white and Connor's timeout 1822,0.8335807919502258
11139,we've got Fire coming southbound towards the sky,0.8092743754386902
11140,I've got about 10 more minutes till they're all packed up and out of the room I don't foresee any further issues will be taken,0.8802344799041748
11141,Travers,0.4128660261631012
11142,Dahlia story exhibited,0.6126371026039124
11143,watt God,0.6315082907676697
11144,Shepard,0.36492955684661865
11145,but if 33,0.7625557780265808
11146,Midway,0.6578314304351807
11147,Rockin a very checkered Crestmont formation,0.6950658559799194
11148,50-member practice,0.5018545985221863
11149,21:09 castles are pretty fast,0.8023110628128052
11150,communication for the holidays I'll be ports,0.8474529385566711
11151,v-7 Paper Company,0.7153654098510742
11152,Scott Ram 1500 smoking in the middle of the roadway if you leave this on fire,0.8061100840568542
11153,Travis,0.4839506149291992
11154,honey so I don't have place or anything on those vehicles,0.7579876184463501
11155,if that when you going while you down,0.6642310619354248
11156,disregard that last was a false alarm,0.7923498153686523
11157,if I respond with the Medics were no female figure more Glenn 1 1 9 9 VL,0.8624632954597473
11158,Suffolk,0.5541532039642334
11159,yes confirm we're sticking with him,0.7208809852600098
11160,Revere guys walking around you know this come over so we're we're seeing little things here and there but everything's everything's pretty small because the cursor back on where your guys are walking around,0.8521878719329834
11161,Covey odor of smoke,0.7898001670837402
11162,so the total status,0.7739691734313965
11163,top is so far nothing,0.6564967036247253
11164,forty one that Expression Medical,0.7127559781074524
11165,chuckling and deny 41b Medics Eagle TC North on Highway 99 Highway 32 on-ramp,0.7956382632255554
11166,Orville 16th,0.7563662528991699
11167,operator,0.5996050834655762
11168,since I respond with engine one traffic collision at Garner and Esplanade,0.8199285864830017
11169,mental health issues are persistent,0.7672352194786072
11170,when you get a chance go back on you,0.8896549344062805
11171,Suffolk,0.4271653890609741
11172,probably I'm almost 97,0.7285688519477844
11173,two coffees information,0.6435457468032837
11174,Kern expired 11:30 or 1707 Nissan pickup,0.7170984148979187
11175,perfect,0.6917247772216797
11176,you mean,0.6389430165290833
11177,Century 21 services,0.6518850326538086
11178,four five times vocal muscular,0.7506144642829895
11179,can I say,0.7877222895622253
11180,10th 20th was 7 for David six four zero,0.7321767210960388
11181,quiet on arrival Lenny,0.7531225085258484
11182, affirmative corner of Ripley and Phyllis,0.7844802737236023
11183,last name Foster,0.836530327796936
11184,4 103,0.7910882830619812
11185,seven to smoke alarm 971 East Sixth Street,0.8191363215446472
11186,spectres my flag,0.6135112643241882
11187,where can you attach that to the call and 1050 that if I don't know if they took money other,0.8819769024848938
11188,1 990 table three if you can t Fairgrounds Farmers all between Highway 99 is their View Drive speaking 49,0.8676268458366394
11189,Stoney things right there,0.5318784713745117
11190,sorry about this copy that information,0.713958740234375
11191,five nights 7-6 6-3 over will be reporting to use 1385 years ago I Got 5 x 7 and 6/6,0.8292303085327148
11192,golf 500 ice,0.5068686604499817
11193,forgotten,0.6413760185241699
11194,Nicolai decide will continue to use these available,0.6564595103263855
11195,copy copy,0.6903899312019348
11196,4 you want,0.5709498524665833
11197,Oroville few crew one returning quarters,0.7755156755447388
11198,August,0.41341450810432434
11199,Paradise Ranch,0.6728047132492065
11200,yellow where Christopher,0.6452159285545349
11201,seven four,0.6296906471252441
11202,charlie foxtrot,0.6467483043670654
11203,Italian 2116,0.6994262933731079
11204,seven questions,0.5837680101394653
11205,I closed down traffic situation after,0.7733250260353088
11206,Revelation 9:16,0.6981214284896851
11207, Oroville to 21 degrees outside,0.6873090863227844
11208,possum,0.5981468558311462
11209,Juniper yesterday field,0.6644230484962463
11210,Timber,0.5938916802406311
11211,Bella to that same stage as I dress,0.7108106017112732
11212,Platt,0.43619194626808167
11213, forty to 95,0.589118480682373
11214,Angela medical oncologist subject 353 Raylan no number 32,0.7884942889213562
11215,can I get her physical and the address on it,0.8694704174995422
11216,Circle horses room in North Dakota,0.8215034604072571
11217,Meier in the 1s,0.6332548260688782
11218,but I have so many foreigners ressa stations the transporters,0.7789664268493652
11219,five,0.3607100546360016
11220,I'm sorry,0.7902374267578125
11221,6th floor,0.4185706079006195
11222,shock 1B Medics medical difficulty breathing 1056 East 9th Street crosses Sycamore Street Chicago Fire 2108,0.8469815850257874
11223,Petra,0.37038978934288025
11224,okay where is the helmet I've got fast to go through its right mind set of rivers Nevada address,0.8501268029212952
11225,no excuses,0.7669038772583008
11226,Sequoyah vibration surviving a California ID out of San Francisco middle initial and is nor,0.821768045425415
11227,condor,0.47458937764167786
11228,you're fired you threes responding from Station 1,0.8148601651191711
11229,travel with me to the best done helping out,0.7245610952377319
11230,honey,0.565595805644989
11231,what's your location,0.7178122997283936
11232,Scout,0.4497954845428467
11233,creative to keep one,0.7512475848197937
11234,Just for information there were initial reports of shots fired we weren't able to substantiate anything like that one of the witnesses said they saw somebody with an object they believe was and,0.8769658803939819
11235,Calla the invoice six zero two four nine nine five left,0.8155213594436646
11236,Oroville Sportsman 95 and quarter station,0.6332056522369385
11237, if they traffic happy that you're not eating,0.70806884765625
11238,all units on campfire stand by for weather updates from I'm s all units on campfire stand by for weather updates for - command,0.8752662539482117
11239,RP is Charisse torn she's like her children checked on 11 year old Alec and nine-year-olds,0.7580221891403198
11240,portal cancer,0.7008063793182373
11241,I've been our friend,0.598301887512207
11242,take a try and you can show me how to fix fix,0.8515311479568481
11243,I've got Josephs ahead of problems is backed up the ropes more intensity,0.8146761059761047
11244,purple,0.36952367424964905
11245,duration on an arm,0.7813506722450256
11246, AL frequencies it's pretty difficult right now this time,0.8086971044540405
11247,Sajid 7208 37,0.682355523109436
11248,summer 2016,0.6311900615692139
11249,thinking about you,0.8193181157112122
11250,Camp are attacked for holding coffee,0.6887204647064209
11251,Sage,0.35772931575775146
11252,is requesting a 1040 know that you're doing that,0.7375832200050354
11253,Stanley portal 43,0.5669649839401245
11254,Oriole 26b up,0.5112549662590027
11255,Center services,0.5105428695678711
11256,Nora 7 3 2 9 0 8 5,0.8180788159370422
11257,a couple of vehicles trap back here minutes send him your way if you can merge them in on the sky with,0.88580322265625
11258,Jacob all 43 lb 1098 was followed by the cup,0.7722463607788086
11259,Trent 545,0.4462810158729553
11260,Dad's on a traffic Hazard report has three or more boxes in the middle of the road ladies and morseman,0.7907690405845642
11261,sleepy,0.6651320457458496
11262,water tender 62,0.7672394514083862
11263,fir Report with power lines down,0.8086383938789368
11264,150 Concordia Lane cause of Edgewood Drive,0.7468659281730652
11265,Heather,0.404636949300766
11266,if I want to the color will be the show,0.820443332195282
11267,country treatment in Italian,0.6507332921028137
11268,Circle,0.35997164249420166
11269,in one of the Medics medical aid 63.23 process of it,0.865999698638916
11270,you may contact PRP and have her come out,0.7878044247627258
11271,RP to be out of his foot,0.811751663684845
11272,several days,0.7807021737098694
11273,honey 44 Forest Avenue at Walmart,0.6880523562431335
11274,Barnes,0.3568905293941498
11275,temperance,0.4921205937862396
11276,Mann language development,0.6655917763710022
11277,Red Roof best friend,0.43375372886657715
11278,take your for seven log announcements and will be conducting a,0.7710542678833008
11279,2100,0.6120631694793701
11280,26 is connecting my 10:30,0.6207486391067505
11281,Kevin is all there is a surplus,0.5626474022865295
11282,Mallory 14,0.7190350294113159
11283,41:13,0.6191001534461975
11284,Harris judge to their understanding the Frets to Hotel there in a say,0.6775783896446228
11285,where's my for having surgery to remove a long weekend in it,0.6992174983024597
11286,ST card with the name when you're clear,0.7199395895004272
11287,50 possible return,0.7838586568832397
11288,fourteen minutes that call and,0.6557590365409851
11289,Berry by World Player 2,0.6283920407295227
11290,slate similar to 1 for 0 to 30 degree 1,0.7047155499458313
11291,seven David three seven two zero three nine five,0.8197032809257507
11292,French two three,0.5871261954307556
11293,Trevor Haines cancel 5-1 I'll be around,0.7166106104850769
11294, I copy,0.6990376710891724
11295,now I meet Maddox medical unconscious subject how Alto Apartments 353 real and oh I remember 32 Cross of quarter way about agile 543,0.8562988042831421
11296,comfort zone,0.7150963544845581
11297,perfect,0.6075398325920105
11298,never drive on the ground here condition,0.6483009457588196
11299,par 70 Parts Jimmy McFarland 1018 of 67 Club open and see I see,0.8108255863189697
11300,Kobe is pretty light right now under,0.8382344245910645
11301,the,0.7674865126609802
11302,four documents,0.44429272413253784
11303,Placer estimated that vehicle they're taking off something so let's go,0.7674070596694946
11304,Hall replace excellent Exchange,0.555541455745697
11305,11th 1743,0.6346108913421631
11306,chocolaty Robert,0.6894018054008484
11307,forty one has four,0.6031811833381653
11308,outside today,0.700080931186676
11309,Comfort comebacks in last tournament,0.6777278780937195
11310,fir 75 charges foxtrot taxes,0.5983113646507263
11311,Pepe I see Orville or scratchy but readable go ahead,0.8482541441917419
11312,connect for their own product,0.5387922525405884
11313,shock on your radio,0.6706997156143188
11314,I got a question,0.7930665016174316
11315,what are you to wait outside Foxborough and so forth,0.868572473526001
11316,Heather Parker from response to Notre Dame,0.6764628291130066
11317,comfort,0.35929811000823975
11318,friendly,0.5838478803634644
11319,tres,0.5176219344139099
11320,7th Korea Medical Center Street,0.5861759185791016
11321,Falcon 41b Veterans Medical for difficulty breathing respond with Medics who are in route to one one six Innsbrook Way Country Villa apartment unit 3 Alpha 3 Alpha 17,0.8393208980560303
11322,can you confirm the locations located actually inside the third hour program,0.7862078547477722
11323,sectors,0.5615151524543762
11324,lovely,0.6005990505218506
11325,sharp has since left the apartment,0.831308901309967
11326,and just Barbie medical medical difficulty breathing Southerners,0.7169305682182312
11327,Harold,0.4275718927383423
11328,feather mrb content,0.5913865566253662
11329,God prevails economical for with Richard he's advised them and he had a Play Stolen off of the trailer what a while ago,0.8404985070228577
11330,72 support,0.8154840469360352
11331,Bruce and 20th,0.6063041687011719
11332,Bennett,0.46631208062171936
11333,smoke practice 2800 block of class I bought the plot that we 2805 and a half our PCS believe the smoke coming from the rain better process and these are both hand out of there all 534,0.8755795359611511
11334,forty six,0.4027216136455536
11335,Spencer family is the earlier in the day with our peas and Ivan that our son was assaulted by his cousin,0.7551155686378479
11336,we have positions,0.7785066366195679
11337,fast and low 50s but I am 17,0.7954451441764832
11338,Christopher,0.5628275871276855
11339,forty for the Kmart,0.6666273474693298
11340,Governors Island in 3:02,0.7539598941802979
11341,okay,0.5895330309867859
11342,Kobe go first,0.6743215322494507
11343,Tres sexy,0.48361700773239136
11344,okay go ahead,0.7952760457992554
11345,three centuries of us,0.5285029411315918
11346,we're going on a transport quickly went too far,0.8119609951972961
11347,Porter,0.5979042649269104
11348,battle side of sham like structure no evacuation taking place that's getting continued balance have to take about a block down,0.8345974087715149
11349,18th,0.47157034277915955
11350,the 941 fire alarm at the Tacoma 90s,0.753933310508728
11351,G of all trades,0.5117202401161194
11352,Fowler says wife Elaine,0.5980465412139893
11353,ICP for Eliza,0.6977540254592896
11354,everyone be Maddox medical and conscious subject that to go Hot Yoga 11:40 Mangrove Avenue,0.7710059881210327
11355,copper,0.5305301547050476
11356,I can stop you that according to a statement about muscles today,0.7839088439941406
11357,temperance,0.5973175168037415
11358,what it takes to make a 36 great for this I see her,0.7340792417526245
11359,this is 37:32,0.5955840945243835
11360,it's going to be,0.8632512092590332
11361,Eagle 433 site management that,0.6566870808601379
11362,Toyota,0.6971079707145691
11363,34 just one,0.6389991044998169
11364,can you count,0.7236779928207397
11365,seven,0.5331063866615295
11366,sides of Ember Hotel training data for 30 Charlie we're on our way out,0.8082870244979858
11367,Heritage a cared about was her bill,0.6678928732872009
11368,there's nobody at Children's matching the description or climbing to be subject we're looking for,0.8416509628295898
11369,Isabelle,0.5493257641792297
11370,2167 left its back,0.5854656100273132
11371,Foreman stress for the 74 1942,0.5602303147315979
11372,Reservoir so far,0.688759446144104
